BuoyName;MD;Timestamp;Latitude;Longitude;Speed;Drift;Bat;Temp;Layer1;Layer2;Layer3;Layer4;Layer5;Layer6;Layer7;Layer8;Layer9;Layer10;Mag1;Mag2;Mag3;Mag4;ESSum
SLX+363636;174;16/09/2022 22:58;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;12;3;0;0;0;0;15
SLX+363636;174;16/09/2022 23:08;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2
SLX+363636;174;17/09/2022 00:48;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
SLX+363636;161;17/09/2022 00:56;5.58188;-161.48075;1.15;71;100;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+363636;174;17/09/2022 01:28;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
SLX+363636;174;17/09/2022 02:04;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2
SLX+363636;174;17/09/2022 03:18;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2
SLX+363636;174;17/09/2022 04:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+363636;161;17/09/2022 04:56;5.59992;-161.40527;1.16;76;100;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+363636;174;17/09/2022 05:14;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;30;0;0;0;0;30
SLX+363636;174;17/09/2022 06:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+363636;174;17/09/2022 07:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+363636;174;17/09/2022 08:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+363636;161;17/09/2022 08:57;5.62792;-161.32838;1.22;69;99;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+363636;174;17/09/2022 09:14;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4
SLX+363636;174;17/09/2022 10:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+363636;174;17/09/2022 11:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+363636;174;17/09/2022 12:14;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
SLX+363636;161;17/09/2022 12:57;5.64490;-161.26387;1.00;75;94;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+363636;174;17/09/2022 13:14;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
SLX+363636;174;17/09/2022 14:14;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;1;2;0;0;0;0;3
SLX+363636;174;17/09/2022 15:34;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;1;0;0;1;2;4;0;0;0;0;8
SLX+363636;168;17/09/2022 15:34;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;1;0;0;1;2;4;26;7;1;0;8
SLX+363636;174;17/09/2022 16:10;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;1;3;4;3;1;0;0;0;0;12
SLX+363636;161;17/09/2022 16:57;5.66747;-161.19960;1.02;70;69;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+363636;174;17/09/2022 17:02;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2
SLX+363636;168;17/09/2022 17:34;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;2;2;1;0;0;2
SLX+363636;174;17/09/2022 18:50;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3
SLX+363636;174;17/09/2022 19:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
SLX+363636;174;17/09/2022 20:28;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;1;2;0;0;0;0;3
SLX+363636;161;17/09/2022 20:57;5.69850;-161.13597;1.06;64;100;26;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+363636;174;17/09/2022 21:04;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
SLX+363636;174;17/09/2022 22:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+363636;174;17/09/2022 23:14;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2
SLX+363636;174;18/09/2022 00:28;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2
SLX+363636;161;18/09/2022 00:56;5.72277;-161.06198;1.17;71;100;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+363636;174;18/09/2022 01:14;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
SLX+363636;174;18/09/2022 02:38;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
SLX+363636;174;18/09/2022 03:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+363636;174;18/09/2022 04:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+363636;161;18/09/2022 04:56;5.75377;-160.99377;1.12;65;100;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+363636;174;18/09/2022 05:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+363636;174;18/09/2022 06:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+363636;174;18/09/2022 07:14;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2
SLX+363636;174;18/09/2022 08:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+363636;161;18/09/2022 08:57;5.78792;-160.93347;1.03;60;97;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+363636;174;18/09/2022 09:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+363636;174;18/09/2022 10:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+363636;174;18/09/2022 11:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+363636;174;18/09/2022 12:14;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
SLX+363636;161;18/09/2022 12:56;5.80833;-160.87283;0.96;71;92;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+363636;174;18/09/2022 13:14;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;1;1;1;1;0;0;0;0;4
SLX+363636;174;18/09/2022 14:14;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;1;3;2;0;0;0;0;6
SLX+363636;168;18/09/2022 15:32;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;1;1;2;3;21;6;0;0;7
SLX+363636;174;18/09/2022 15:48;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;1;1;0;1;5;2;2;0;0;0;0;12
SLX+363636;174;18/09/2022 16:08;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;1;10;5;3;1;0;0;0;0;20
SLX+363636;161;18/09/2022 16:57;5.84822;-160.81122;1.10;57;65;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+363636;174;18/09/2022 17:02;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
SLX+363636;168;18/09/2022 17:32;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1
SLX+363636;174;18/09/2022 18:08;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
SLX+363636;174;18/09/2022 19:14;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;8;0;0;0;0;8
SLX+363636;174;18/09/2022 20:48;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;2;1;0;0;0;0;3
SLX+363636;161;18/09/2022 20:57;5.89680;-160.75352;1.12;49;100;26;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+363636;174;18/09/2022 21:04;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
SLX+363636;174;18/09/2022 22:34;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
SLX+363636;174;18/09/2022 23:08;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
SLX+363636;174;19/09/2022 00:18;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;2;2;0;0;0;0;4
SLX+363636;161;19/09/2022 00:56;5.92947;-160.70312;0.90;57;100;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+363636;174;19/09/2022 01:08;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
SLX+363636;174;19/09/2022 02:58;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4
SLX+363636;174;19/09/2022 03:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+363636;174;19/09/2022 04:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+363636;161;19/09/2022 04:56;5.98760;-160.66770;1.02;31;100;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+363636;174;19/09/2022 05:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+363636;174;19/09/2022 06:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+363636;174;19/09/2022 07:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+363636;174;19/09/2022 08:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;25/09/2022 02:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;25/09/2022 03:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;25/09/2022 04:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;25/09/2022 05:02;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;2;4;0;0;0;0;6
SLX+364149;174;25/09/2022 06:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;25/09/2022 07:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;25/09/2022 08:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;25/09/2022 09:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;25/09/2022 10:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;161;25/09/2022 10:56;4.54098;-161.84712;1.08;54;93;26;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+364149;174;25/09/2022 11:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;162;25/09/2022 11:01;4.54137;-161.84595;1.00;71;92;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+364149;174;25/09/2022 12:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;25/09/2022 13:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;162;25/09/2022 13:13;4.54650;-161.83107;0.43;70;88;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+364149;174;25/09/2022 14:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;25/09/2022 15:36;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;1;1;1;0;0;0;0;0;0;0;0;3
SLX+364149;168;25/09/2022 15:36;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;1;1;1;0;0;0;0;35;4;0;0;3
SLX+364149;168;25/09/2022 16:44;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;1;3;2;9;4;1;0;6
SLX+364149;174;25/09/2022 16:44;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;1;3;2;0;0;0;0;6
SLX+364149;174;25/09/2022 17:20;NULL;NULL;NULL;NULL;NULL;NULL;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
SLX+364149;174;25/09/2022 18:44;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
SLX+364149;174;25/09/2022 19:22;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
SLX+364149;174;25/09/2022 20:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;25/09/2022 21:16;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2
SLX+364149;174;25/09/2022 22:52;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;1;1;1;1;0;0;0;0;0;0;4
SLX+364149;174;25/09/2022 23:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;26/09/2022 02:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;26/09/2022 03:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;26/09/2022 04:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;26/09/2022 05:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;26/09/2022 06:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;26/09/2022 07:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;26/09/2022 08:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;26/09/2022 09:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;26/09/2022 10:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;161;26/09/2022 10:56;4.60753;-161.83565;0.17;355;95;26;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+364149;174;26/09/2022 11:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;26/09/2022 12:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;26/09/2022 13:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;26/09/2022 14:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;26/09/2022 15:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;26/09/2022 16:02;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;1;2;2;0;0;0;0;0;0;0;0;5
SLX+364149;168;26/09/2022 16:02;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;1;2;2;0;0;0;0;50;5;0;0;5
SLX+364149;174;26/09/2022 17:40;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3
SLX+364149;174;26/09/2022 18:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;26/09/2022 19:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;26/09/2022 20:06;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2
SLX+364149;174;26/09/2022 21:32;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
SLX+364149;174;26/09/2022 22:02;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
SLX+364149;174;26/09/2022 23:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;27/09/2022 02:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;27/09/2022 03:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;27/09/2022 04:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;27/09/2022 05:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;27/09/2022 06:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;27/09/2022 07:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;27/09/2022 08:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;27/09/2022 09:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;27/09/2022 10:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;161;27/09/2022 10:58;4.83185;-161.77533;0.58;15;95;26;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+364149;174;27/09/2022 11:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;27/09/2022 12:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;27/09/2022 13:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;27/09/2022 14:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;27/09/2022 15:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;168;27/09/2022 16:04;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;2;6;2;0;0;0;63;25;2;0;10
SLX+364149;174;27/09/2022 16:10;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;2;7;4;0;0;0;0;0;13
SLX+364149;174;27/09/2022 17:50;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
SLX+364149;174;27/09/2022 18:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;27/09/2022 19:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;27/09/2022 20:46;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
SLX+364149;174;27/09/2022 21:02;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
SLX+364149;174;27/09/2022 22:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;27/09/2022 23:26;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
SLX+364149;174;28/09/2022 00:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;28/09/2022 01:02;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2
SLX+364149;174;28/09/2022 02:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;28/09/2022 03:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;28/09/2022 04:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;28/09/2022 05:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;28/09/2022 06:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;28/09/2022 07:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;28/09/2022 08:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;28/09/2022 09:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;28/09/2022 10:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;161;28/09/2022 10:55;5.08645;-161.70533;0.66;15;95;26;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
SLX+364149;174;28/09/2022 11:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;28/09/2022 12:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;28/09/2022 13:02;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
SLX+364149;174;28/09/2022 14:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;28/09/2022 15:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;28/09/2022 16:06;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
SLX+364149;168;28/09/2022 16:06;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;1;0;0;0;17;6;0;0;1
SLX+364149;174;28/09/2022 17:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;28/09/2022 18:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;28/09/2022 19:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;28/09/2022 22:42;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;1;1;2;0;0;0;0;4
SLX+364149;174;28/09/2022 23:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;29/09/2022 02:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;29/09/2022 03:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SLX+364149;174;29/09/2022 04:00;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
